id,invoice_id,credit_card_number,credit_card_expiration_date,result,created_at,updated_at
1,2179,4068631943231473,0217,success,2012-02-26 20:56:56 UTC,2012-02-26 20:56:56 UTC
2,46,4177816490204479,0813,success,2012-02-26 20:56:56 UTC,2012-02-26 20:56:56 UTC
3,750,4271805778010747,1220,success,2012-02-26 20:56:56 UTC,2012-02-26 20:56:56 UTC
4,4126,4048033451067370,0313,success,2012-02-26 20:56:56 UTC,2012-02-26 20:56:56 UTC
5,3715,4297222478855497,1215,success,2012-02-26 20:56:56 UTC,2012-02-26 20:56:56 UTC
6,4966,4558368405929183,0417,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
7,1298,4613250127567219,0314,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
8,4898,4839506591130477,0213,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
9,1752,4463525332822998,0618,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
10,290,4149654190362629,0420,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
11,3374,4636879773663908,0820,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
12,419,4625296309157421,0614,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
13,2747,4518913442963142,0518,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
14,3560,4035885351912165,1020,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
15,702,4556671029294436,0412,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
16,547,4279380734327937,0815,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
17,2850,4257133712179878,1220,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
18,4702,4055813232766404,0619,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
19,2779,4318767847968505,0218,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
20,2668,4890371279632775,0718,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
21,3792,4147902004736100,1117,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
22,3543,4172068877354384,1117,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
23,2639,4566763237167619,0220,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
24,3477,4970472137240748,1018,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
25,3477,4380052321342904,0616,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
26,520,4071916065529660,0819,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
27,3812,4614523378877635,0119,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
28,4165,4604223164580033,0916,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
29,506,4349426879923290,0912,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
30,1840,4619850044750256,0715,failed,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
31,3057,4130676021415743,0415,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
32,3461,4184649339029337,0517,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
33,2494,4343507988979548,0520,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
34,2851,4630207291165335,0819,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
35,2235,4018861240397577,0120,success,2012-02-26 20:56:57 UTC,2012-02-26 20:56:57 UTC
36,2247,4455102439190243,0516,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
37,1301,4586019638473066,0815,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
38,4709,4101975684775264,0815,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
39,3931,4440246143271800,0613,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
40,14,4469794222279759,1113,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
41,1191,4703838665590561,1219,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
42,2511,4651783001570416,0417,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
43,1564,4129696152212787,0216,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
44,1381,4240970000331800,0415,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
45,1007,4744975006319071,0418,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
46,1577,4425760116836126,1017,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
47,659,4858975029561904,1115,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
48,751,4760510205375050,0113,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
49,1485,4783318833951430,1017,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
50,3898,4693281017778847,0517,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
51,1796,4627895696270061,0414,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
52,413,4007233416896135,0513,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
53,2575,4270597833225324,0118,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
54,3424,4579251434895555,0213,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
55,2951,4714659496556002,0117,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
56,1496,4253041019870013,1214,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
57,628,4116848067642966,1117,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
58,1213,4595625018759220,1218,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
59,264,4350162721737391,0416,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
60,4983,4685066616366805,1213,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
61,1102,4350312036661911,0216,failed,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
62,2034,4158027194097379,1114,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
63,695,4717351269517977,0718,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
64,1620,4159005393999216,0419,success,2012-02-26 20:56:58 UTC,2012-02-26 20:56:58 UTC
65,395,4890058737935589,0112,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
66,1445,4076575552350280,0212,failed,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
67,3742,4438971654268974,1220,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
68,116,4599188655408662,0814,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
69,2777,4426959354436260,0415,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
70,2702,4753400425843917,1216,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
71,1441,4302605372675914,0612,failed,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
72,2880,4327191927608552,0818,failed,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
73,704,4393618867781683,0818,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
74,2144,4394870923605804,0620,failed,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
75,4849,4486265401321079,0714,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
76,2567,4653232851885639,0712,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
77,3447,4818107859669734,0419,failed,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
78,2991,4366676901102370,0719,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
79,188,4101434997710285,0319,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
80,4731,4567236270149522,0817,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
81,1598,4638153735274966,0816,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
82,347,4702602620803729,0517,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
83,2344,4181092666893529,1112,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
84,2598,4183398844652608,0813,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
85,3641,4241190806039492,0813,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
86,2528,4378062314044919,0212,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
87,3335,4022618398188032,0913,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
88,2944,4671365756857413,0620,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
89,4466,4292599455447120,0119,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
90,1896,4050265592090299,0114,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
91,3222,4687976720745264,0918,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
92,2300,4005021410252154,0316,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
93,4764,4391575588388370,1218,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
94,1946,4026994530272058,0314,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
95,1858,4082965194718176,0912,success,2012-02-26 20:56:59 UTC,2012-02-26 20:56:59 UTC
96,3028,4881883704910845,1013,success,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
97,31,4908887059302038,0920,success,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
98,1022,4705742874343843,0719,success,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
99,511,4761000889527863,1119,success,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
100,4239,4686791215944410,0520,failed,2012-02-26 20:57:00 UTC,2012-02-26 20:57:00 UTC
